transaction_id,amount,contract_duration,department,bidding_process,num_bidders,winning_bid_ratio,supplier,previous_contracts,officer_id,officer_tenure,is_fraud
TX-15216,17900.41,6,health,restricted,3,0.9879530596747479,Vendor-15,0,OFF-7275,5.0,0.0
TX-15217,24593.15,6,health,restricted,3,0.5,Vendor-9,5,OFF-7149,2.1,0.0
TX-15218,43040.81,6,health,open,4,0.5,Vendor-196,2,OFF-2718,3.0,0.0
TX-15219,73470.96,12,health,open,4,0.5,Vendor-160,1,OFF-7640,3.4,0.0
TX-15220,41921.06,24,health,open,1,0.5,Vendor-22,1,OFF-8908,0.2,0.0
TX-15221,101580.54,6,education,restricted,3,0.5,Vendor-20,2,OFF-6747,0.0,0.0
TX-15222,21389.34,6,defense,open,3,0.5,Vendor-76,1,OFF-2613,0.6,0.0
TX-15223,14581.91,12,education,open,2,0.5,Vendor-135,2,OFF-8957,2.2,0.0
TX-15224,46467.23,6,health,restricted,3,0.9741391776445399,Vendor-122,3,OFF-2652,4.9,0.0
TX-15225,34141.05,12,health,open,5,0.5,Vendor-73,3,OFF-1271,3.3,0.0
TX-15226,56066.34,12,health,direct,6,0.5,Vendor-95,5,OFF-9424,0.1,0.0
TX-15227,35528.06,12,education,direct,3,0.5,Vendor-44,0,OFF-7758,1.2,0.0
TX-15228,27666.68,12,education,open,2,0.5,Vendor-99,0,OFF-1106,0.7,0.0
TX-15229,34202.36,12,education,open,3,0.65,Vendor-49,4,OFF-6407,1.0,1.0
TX-15230,37163.38,12,health,open,5,0.5,Vendor-5,1,OFF-8276,3.7,0.0
TX-15231,28453.17,6,health,open,4,0.65,Vendor-64,6,OFF-2537,0.2,1.0
TX-15232,30868.59,12,education,open,3,0.5,Vendor-70,1,OFF-5646,3.5,0.0
TX-15233,26294.77,12,education,open,2,0.5,Vendor-68,3,OFF-8560,5.7,0.0
TX-15234,72065.6,6,health,restricted,3,0.5,Vendor-196,1,OFF-6092,2.5,0.0
TX-15235,42413.28,6,health,open,4,0.5,Vendor-101,1,OFF-8627,0.7,0.0
TX-15236,220885.99,6,defense,open,3,0.9256493243267195,Vendor-3,0,OFF-4771,3.5,0.0
TX-15237,41297.76,6,education,open,2,0.5,Vendor-113,3,OFF-1960,6.2,0.0
TX-15238,23372.47,12,education,open,1,0.5,Vendor-195,2,OFF-6884,0.7,0.0
TX-15239,307595.32,6,health,direct,4,0.5646687915795308,Vendor-195,2,OFF-6461,6.5,0.0
TX-15240,50559.25,12,education,open,8,0.5,Vendor-162,0,OFF-2384,0.5,0.0
TX-15241,80185.65,12,health,open,3,0.5,Vendor-42,6,OFF-5203,5.8,0.0
TX-15242,58318.95,12,health,open,4,0.5,Vendor-89,3,OFF-9667,4.7,0.0
TX-15243,59778.95,24,health,open,3,0.5,Vendor-28,0,OFF-9462,7.2,0.0
TX-15244,55743.9,12,health,direct,5,0.5,Vendor-38,2,OFF-5302,0.0,0.0
TX-15245,15037.95,6,health,direct,7,0.5,Vendor-177,2,OFF-5257,7.3,0.0
TX-15246,48728.69,6,health,open,5,0.7095680362220216,Vendor-186,2,OFF-7859,4.2,0.0
TX-15247,12583.11,6,education,restricted,4,0.5,Vendor-65,0,OFF-1966,0.8,0.0
TX-15248,31587.28,12,health,open,9,0.5,Vendor-167,3,OFF-3756,7.5,0.0
TX-15249,20322.95,6,health,open,1,0.5,Vendor-50,1,OFF-1549,4.2,1.0
TX-15250,48338.14,12,education,restricted,6,0.5,Vendor-109,0,OFF-6751,6.7,0.0
TX-15251,47443.79,24,education,open,4,0.5,Vendor-25,2,OFF-1742,4.2,0.0
TX-15252,53365.34,6,defense,direct,4,0.9518781093984139,Vendor-126,4,OFF-1793,1.1,0.0
TX-15253,45699.25,36,education,restricted,2,0.5,Vendor-91,0,OFF-5240,5.6,0.0
TX-15254,22349.06,24,health,restricted,4,0.6488332448569246,Vendor-29,3,OFF-3260,4.1,0.0
TX-15255,29472.04,24,defense,open,3,0.9398980998803409,Vendor-48,2,OFF-2768,0.4,0.0
TX-15256,75835.13,24,health,open,3,0.5,Vendor-110,0,OFF-7533,5.9,0.0
TX-15257,85330.34,6,education,restricted,4,0.5113643330148104,Vendor-131,2,OFF-1657,2.8,0.0
TX-15258,14509.71,6,health,open,4,0.5,Vendor-156,0,OFF-8302,1.8,0.0
TX-15259,10670.71,6,education,open,9,0.5,Vendor-178,2,OFF-3693,0.6,1.0
TX-15260,20302.28,6,defense,open,4,0.5,Vendor-52,1,OFF-3118,0.5,0.0
TX-15261,83798.14,12,education,open,2,0.5,Vendor-147,0,OFF-6982,3.0,0.0
TX-15262,95981.16,24,health,restricted,1,0.5,Vendor-7,4,OFF-5731,0.4,1.0
TX-15263,17330.63,6,infrastructure,open,3,0.5,Vendor-100,1,OFF-7753,2.0,0.0
TX-15264,46436.8,6,health,open,7,0.65,Vendor-169,5,OFF-1077,1.0,1.0
TX-15265,157557.39,12,health,open,5,0.5,Vendor-26,0,OFF-8384,3.6,0.0
TX-15266,50627.45,6,defense,restricted,5,0.5,Vendor-146,3,OFF-2417,0.9,0.0
TX-15267,113232.97,12,education,restricted,3,0.5,Vendor-22,2,OFF-3725,2.3,0.0
TX-15268,80739.34,6,education,open,4,0.9980537425556035,Vendor-173,0,OFF-8041,7.3,0.0
TX-15269,17533.02,24,education,open,4,0.5,Vendor-81,1,OFF-5721,1.1,0.0
TX-15270,31195.05,12,health,open,3,0.5,Vendor-52,2,OFF-2502,6.3,0.0
TX-15271,37339.37,12,health,open,5,0.5,Vendor-176,3,OFF-9121,1.4,0.0
TX-15272,39470.42,6,health,open,6,0.5,Vendor-13,1,OFF-9564,3.2,0.0
TX-15273,75588.78,36,health,open,5,0.5,Vendor-99,4,OFF-1248,0.9,0.0
TX-15274,50359.76,12,health,open,1,0.5,Vendor-22,1,OFF-6261,0.4,0.0
TX-15275,3466.98,24,health,restricted,1,0.9948626143614269,Vendor-5,2,OFF-8740,10.1,0.0
TX-15276,12704.71,36,education,open,3,0.5,Vendor-121,2,OFF-8249,1.2,0.0
TX-15277,6311.29,12,health,open,1,0.5,Vendor-0,3,OFF-4661,0.4,0.0
TX-15278,41784.98,12,health,restricted,5,0.6276123829054989,Vendor-104,1,OFF-6275,1.9,0.0
TX-15279,44019.59,6,health,open,6,0.5,Vendor-2,3,OFF-1585,1.7,0.0
TX-15280,45550.64,12,health,direct,4,0.5,Vendor-86,3,OFF-2471,1.5,0.0
TX-15281,16862.67,24,health,open,5,0.6136235163443787,Vendor-105,0,OFF-3560,5.3,0.0
TX-15282,62274.99,6,education,open,2,0.5,Vendor-30,2,OFF-4329,1.2,0.0
TX-15283,64409.09,36,health,open,3,0.5,Vendor-132,3,OFF-6301,4.0,0.0
TX-15284,13304.81,12,health,open,3,0.5,Vendor-191,2,OFF-6864,4.9,0.0
TX-15285,11239.27,12,defense,open,5,0.5,Vendor-118,1,OFF-5459,1.4,0.0
TX-15286,36311.68,12,health,direct,2,0.5,Vendor-108,0,OFF-7791,0.6,0.0
TX-15287,152272.33,6,infrastructure,restricted,7,0.978433891643939,Vendor-73,4,OFF-8927,2.4,0.0
TX-15288,141463.1,6,infrastructure,open,2,0.5,Vendor-117,1,OFF-1351,1.2,0.0
TX-15289,56995.27,6,education,direct,2,0.5,Vendor-137,4,OFF-1246,0.6,0.0
TX-15290,20251.88,12,education,open,3,0.5,Vendor-80,0,OFF-9926,5.3,0.0
TX-15291,73826.58,36,education,restricted,7,0.5,Vendor-192,4,OFF-4058,0.2,0.0
TX-15292,25287.38,12,defense,restricted,8,0.5,Vendor-122,0,OFF-7482,4.0,0.0
TX-15293,19653.18,12,education,open,5,0.5,Vendor-0,0,OFF-9591,1.6,0.0
TX-15294,6534.34,6,health,open,8,0.5,Vendor-14,4,OFF-4444,2.4,0.0
TX-15295,39415.16,24,health,open,5,0.5,Vendor-96,1,OFF-4702,1.0,0.0
TX-15296,21940.86,12,health,direct,5,0.9415489279903444,Vendor-157,2,OFF-9724,0.4,0.0
TX-15297,39227.93,12,health,open,2,0.5,Vendor-106,2,OFF-2239,4.5,0.0
TX-15298,5770.5,36,health,open,7,0.5,Vendor-119,1,OFF-4216,4.6,0.0
TX-15299,41600.25,24,education,open,5,0.5,Vendor-103,2,OFF-6364,2.8,0.0
TX-15300,5193.19,12,education,open,2,0.5,Vendor-94,4,OFF-1099,2.3,0.0
TX-15301,86712.4,36,education,open,5,0.5,Vendor-149,0,OFF-9966,8.1,0.0
TX-15302,55133.51,12,health,restricted,3,0.5,Vendor-190,3,OFF-1113,0.4,0.0
TX-15303,29058.55,24,health,direct,6,0.5,Vendor-27,0,OFF-4942,6.2,0.0
TX-15304,56964.06,12,education,open,3,0.5,Vendor-82,3,OFF-1746,2.3,0.0
TX-15305,16606.35,6,health,direct,7,0.9164263920980004,Vendor-77,3,OFF-2909,2.6,0.0
TX-15306,38480.25,36,education,open,6,0.5,Vendor-192,2,OFF-6462,4.0,0.0
TX-15307,68584.32,6,health,open,3,0.5,Vendor-164,3,OFF-5666,3.3,0.0
TX-15308,3055.1,6,education,open,4,0.5,Vendor-66,2,OFF-7934,2.2,0.0
TX-15309,25392.79,6,education,open,6,0.5,Vendor-26,2,OFF-1873,0.6,0.0
TX-15310,35663.56,12,education,direct,1,0.65,Vendor-115,4,OFF-7383,0.2,1.0
TX-15311,31037.92,6,health,open,7,0.5,Vendor-42,2,OFF-5786,3.1,0.0
TX-15312,116504.07,12,defense,open,6,0.5,Vendor-102,1,OFF-2659,0.2,0.0
TX-15313,14777.77,36,health,open,3,0.5,Vendor-120,0,OFF-8037,0.5,0.0
TX-15314,22094.25,6,health,open,3,0.5,Vendor-3,5,OFF-6107,3.1,1.0
TX-15315,7842.44,24,education,direct,3,0.5238927497875864,Vendor-159,2,OFF-9289,6.6,0.0
TX-15316,121568.03,6,health,restricted,3,0.9824772635996732,Vendor-169,1,OFF-1817,4.0,0.0
TX-15317,29820.99,6,health,restricted,4,0.5,Vendor-157,1,OFF-2703,0.9,0.0
TX-15318,25572.5,12,education,open,4,0.5,Vendor-18,4,OFF-3328,2.8,0.0
TX-15319,34822.32,24,health,open,3,0.5,Vendor-17,1,OFF-5510,0.4,0.0
TX-15320,60414.76,6,education,open,3,0.5,Vendor-103,1,OFF-7434,11.0,0.0
TX-15321,47948.88,12,education,open,5,0.5,Vendor-178,4,OFF-4257,0.5,0.0
TX-15322,302037.77,6,health,direct,4,0.9351871070167189,Vendor-65,4,OFF-5010,1.6,0.0
TX-15323,52216.23,36,education,open,5,0.5,Vendor-146,7,OFF-6236,1.6,0.0
TX-15324,25029.33,6,health,open,3,0.5,Vendor-11,0,OFF-1472,2.6,0.0
TX-15325,23176.98,12,education,open,3,0.5,Vendor-12,2,OFF-3466,0.6,0.0
TX-15326,26523.67,24,health,direct,2,0.5,Vendor-184,2,OFF-2150,0.7,0.0
TX-15327,10921.96,12,education,open,2,0.5,Vendor-112,1,OFF-8438,0.7,0.0
TX-15328,37492.32,36,education,open,2,0.5,Vendor-47,2,OFF-9769,5.0,0.0
TX-15329,67966.79,36,infrastructure,open,4,0.5,Vendor-132,2,OFF-3078,2.0,0.0
TX-15330,22232.47,12,health,restricted,5,0.5,Vendor-4,2,OFF-2871,5.2,0.0
TX-15331,19036.17,12,health,restricted,2,0.6042978987470426,Vendor-66,2,OFF-1480,0.9,0.0
TX-15332,122119.59,6,health,open,4,0.6240531609799622,Vendor-125,2,OFF-4149,10.6,0.0
TX-15333,11600.62,36,health,open,6,0.5343874340801992,Vendor-87,3,OFF-4309,4.6,0.0
TX-15334,6944.78,6,health,open,2,0.5580161560203891,Vendor-86,2,OFF-5606,10.9,0.0
TX-15335,14438.86,24,defense,open,6,0.5,Vendor-185,3,OFF-9705,0.2,0.0
TX-15336,10589.88,12,health,direct,1,0.5,Vendor-103,1,OFF-4770,4.8,0.0
TX-15337,49463.03,12,health,direct,7,0.5,Vendor-105,1,OFF-7402,0.2,0.0
TX-15338,27212.63,6,education,open,2,0.5,Vendor-188,3,OFF-9416,1.3,0.0
TX-15339,30462.46,12,health,open,5,0.5,Vendor-68,1,OFF-8447,0.6,0.0
TX-15340,91340.3,6,health,restricted,3,0.5,Vendor-43,1,OFF-4490,0.8,0.0
TX-15341,20888.04,6,defense,open,5,0.5,Vendor-24,0,OFF-6792,0.9,0.0
TX-15342,67512.74,6,health,open,3,0.5,Vendor-66,1,OFF-8099,2.6,0.0
TX-15343,121668.84,6,education,open,5,0.5,Vendor-102,0,OFF-6648,4.2,0.0
TX-15344,25221.95,12,health,open,5,0.5,Vendor-144,0,OFF-2930,3.4,0.0
TX-15345,65487.74,12,education,direct,3,0.5,Vendor-121,5,OFF-8515,5.7,0.0
TX-15346,29927.88,6,health,open,5,0.5,Vendor-170,1,OFF-2910,0.4,0.0
TX-15347,76060.05,12,health,open,3,0.5,Vendor-144,0,OFF-9036,5.5,0.0
TX-15348,10330.01,24,health,open,4,0.5,Vendor-184,1,OFF-4596,1.8,0.0
TX-15349,9736.04,12,health,open,3,0.5,Vendor-157,0,OFF-4660,1.6,0.0
TX-15350,26555.33,36,infrastructure,restricted,3,0.5,Vendor-197,1,OFF-8636,0.1,0.0
TX-15351,17833.97,6,health,open,1,0.5,Vendor-99,3,OFF-8923,0.1,1.0
TX-15352,24019.77,24,education,open,4,0.65,Vendor-70,3,OFF-8772,0.3,1.0
TX-15353,30466.37,12,defense,open,1,0.5,Vendor-10,2,OFF-4349,3.2,0.0
TX-15354,64602.66,12,health,open,5,0.5,Vendor-162,3,OFF-1037,1.7,0.0
TX-15355,26209.35,12,defense,open,5,0.65,Vendor-78,2,OFF-8178,0.5,1.0
TX-15356,18786.82,12,education,open,4,0.5,Vendor-58,1,OFF-3199,2.8,0.0
TX-15357,27413.46,12,education,restricted,9,0.5,Vendor-14,0,OFF-3661,2.6,0.0
TX-15358,19627.44,12,defense,open,1,0.65,Vendor-148,2,OFF-8412,2.4,1.0
TX-15359,17202.25,6,health,direct,5,0.5,Vendor-128,1,OFF-4441,3.3,0.0
TX-15360,9992.46,12,health,open,4,0.65,Vendor-160,4,OFF-1397,7.5,1.0
TX-15361,38391.16,24,health,direct,6,0.5,Vendor-57,0,OFF-1022,0.3,0.0
TX-15362,23041.11,12,defense,open,1,0.5573057508699716,Vendor-184,2,OFF-1835,0.1,0.0
TX-15363,78670.46,6,health,open,5,0.5,Vendor-35,2,OFF-7696,4.4,0.0
TX-15364,11408.15,6,infrastructure,direct,6,0.5,Vendor-24,1,OFF-3300,3.2,0.0
TX-15365,23537.1,6,health,open,6,0.5,Vendor-55,2,OFF-5698,1.7,0.0
TX-15366,154867.59,6,education,open,5,0.5,Vendor-93,1,OFF-1655,5.6,0.0
TX-15367,17125.3,6,education,open,7,0.5080357244180608,Vendor-198,4,OFF-3724,3.8,0.0
TX-15368,30054.67,6,defense,open,1,0.5,Vendor-36,3,OFF-6777,1.4,0.0
TX-15369,13729.81,6,health,open,3,0.5,Vendor-41,2,OFF-7669,1.6,0.0
TX-15370,12348.11,12,health,restricted,5,0.5,Vendor-89,2,OFF-4733,1.4,0.0
TX-15371,125222.67,36,defense,open,2,0.5,Vendor-2,3,OFF-9292,4.1,0.0
TX-15372,41640.63,36,infrastructure,open,5,0.6990043762024483,Vendor-133,1,OFF-8656,0.9,0.0
TX-15373,40414.47,6,health,open,7,0.5,Vendor-78,0,OFF-4193,4.9,0.0
TX-15374,9348.27,6,education,open,5,0.5,Vendor-148,1,OFF-6398,0.1,0.0
TX-15375,48387.32,12,health,open,3,0.5,Vendor-49,1,OFF-2862,5.9,0.0
TX-15376,91668.82,6,education,open,2,0.6251713765921737,Vendor-196,3,OFF-2355,9.2,0.0
TX-15377,91088.03,12,education,open,7,0.5815755828275911,Vendor-157,2,OFF-9899,1.7,0.0
TX-15378,61986.17,12,education,open,1,0.5,Vendor-10,1,OFF-6769,7.7,0.0
TX-15379,14711.89,12,health,open,5,0.65,Vendor-94,2,OFF-2574,0.7,1.0
TX-15380,46653.29,24,health,open,3,0.5,Vendor-126,2,OFF-1536,1.9,0.0
TX-15381,61949.08,24,education,restricted,2,0.65,Vendor-108,6,OFF-2687,0.2,1.0
TX-15382,8642.48,36,education,restricted,7,0.9402794359318356,Vendor-100,1,OFF-9222,1.6,0.0
TX-15383,14808.79,6,defense,open,5,0.6116067107791251,Vendor-40,1,OFF-7591,2.5,0.0
TX-15384,73904.27,24,health,open,3,0.5,Vendor-46,0,OFF-9022,0.1,0.0
TX-15385,73191.65,12,health,open,4,0.5,Vendor-78,3,OFF-6948,3.3,0.0
TX-15386,10521.05,12,health,restricted,5,0.5,Vendor-99,4,OFF-9865,0.9,0.0
TX-15387,68597.9,24,education,open,3,0.5,Vendor-151,2,OFF-5561,5.4,0.0
TX-15388,39192.58,36,education,open,8,0.5,Vendor-132,1,OFF-3512,2.0,0.0
TX-15389,67833.21,24,education,restricted,4,0.5,Vendor-57,2,OFF-1186,5.1,0.0
TX-15390,21859.33,12,health,restricted,4,0.5,Vendor-145,6,OFF-1045,8.4,0.0
TX-15391,60848.76,12,health,open,4,0.9023143829663554,Vendor-103,4,OFF-9991,2.3,0.0
TX-15392,71329.34,12,infrastructure,open,3,0.6234820451579455,Vendor-114,2,OFF-4987,4.4,0.0
TX-15393,27417.37,24,defense,open,7,0.5,Vendor-98,1,OFF-6840,6.9,0.0
TX-15394,36834.94,12,health,direct,5,0.5,Vendor-78,0,OFF-8642,0.5,0.0
TX-15395,21615.86,12,health,open,1,0.5,Vendor-99,0,OFF-9823,4.2,0.0
TX-15396,136122.59,12,defense,restricted,3,0.5,Vendor-175,0,OFF-7265,0.6,0.0
TX-15397,32984.15,6,health,direct,4,0.5202320122203333,Vendor-126,2,OFF-9275,3.1,0.0
TX-15398,17367.93,36,defense,direct,4,0.5,Vendor-178,2,OFF-2919,1.8,0.0
TX-15399,20482.77,6,health,open,6,0.5,Vendor-94,1,OFF-5309,0.3,0.0
TX-15400,40191.73,12,defense,restricted,1,0.5,Vendor-17,2,OFF-3758,2.2,0.0
TX-15401,66347.74,24,education,open,4,0.9006903648000939,Vendor-13,6,OFF-1097,1.6,0.0
TX-15402,12473.21,12,health,restricted,3,0.5,Vendor-5,2,OFF-5589,2.3,0.0
TX-15403,159233.67,24,education,open,4,0.5,Vendor-177,2,OFF-3117,3.5,0.0
TX-15404,46487.57,24,health,restricted,4,0.5,Vendor-187,0,OFF-6488,9.2,0.0
TX-15405,52741.86,6,health,open,5,0.5,Vendor-192,2,OFF-8405,0.2,0.0
TX-15406,33598.89,12,health,open,6,0.5,Vendor-124,4,OFF-5161,0.3,0.0
TX-15407,36879.35,12,education,restricted,5,0.5,Vendor-79,5,OFF-7133,4.8,0.0
TX-15408,32253.23,12,health,open,5,0.5,Vendor-87,1,OFF-2955,0.5,0.0
TX-15409,81980.51,12,health,open,7,0.5,Vendor-168,1,OFF-2088,0.8,0.0
TX-15410,36085.89,12,health,open,4,0.5,Vendor-91,2,OFF-6387,1.4,0.0
TX-15411,67079.93,6,education,open,3,0.5,Vendor-28,0,OFF-8448,8.0,0.0
TX-15412,25665.99,12,defense,open,3,0.9161041630413531,Vendor-101,2,OFF-3717,27.1,0.0
TX-15413,42468.27,6,health,direct,6,0.5,Vendor-20,3,OFF-3195,2.3,0.0
TX-15414,19088.93,6,health,open,3,0.5,Vendor-157,2,OFF-6314,0.3,0.0
TX-15415,96107.5,12,education,open,5,0.5,Vendor-50,1,OFF-9346,9.1,0.0
TX-15416,18638.83,12,health,open,4,0.5,Vendor-87,2,OFF-1693,6.2,0.0
TX-15417,28001.59,6,education,open,4,0.5,Vendor-16,0,OFF-4747,5.9,0.0
TX-15418,28226.93,24,health,restricted,4,0.9792431111009342,Vendor-172,2,OFF-7647,0.3,0.0
TX-15419,27360.04,12,education,open,2,0.5,Vendor-126,2,OFF-3762,6.2,0.0
TX-15420,64731.07,36,health,open,4,0.5,Vendor-117,3,OFF-4191,0.8,0.0
TX-15421,28188.62,12,health,open,3,0.5,Vendor-198,3,OFF-3237,4.5,0.0
TX-15422,110762.07,6,education,restricted,4,0.65,Vendor-139,2,OFF-8481,0.0,1.0
TX-15423,18867.95,24,education,open,5,0.6270380640715167,Vendor-114,2,OFF-1247,0.3,0.0
TX-15424,41585.3,12,health,restricted,6,0.5,Vendor-147,0,OFF-6527,1.1,0.0
TX-15425,19523.44,12,education,restricted,5,0.5,Vendor-135,0,OFF-9472,0.7,0.0
TX-15426,50857.26,12,health,direct,3,0.5,Vendor-197,0,OFF-1845,0.7,0.0
TX-15427,35855.07,6,education,direct,4,0.5,Vendor-170,3,OFF-9605,4.9,0.0
TX-15428,32078.79,12,health,open,4,0.9222393029408155,Vendor-171,2,OFF-1994,4.0,0.0
TX-15429,93974.62,6,health,open,2,0.5,Vendor-54,1,OFF-5633,5.0,1.0
TX-15430,21515.45,12,defense,open,3,0.5,Vendor-8,3,OFF-4024,3.5,0.0
TX-15431,58058.83,24,health,open,8,0.5,Vendor-177,1,OFF-7305,2.3,0.0
TX-15432,19630.35,24,education,open,7,0.5199876458842314,Vendor-99,3,OFF-3969,0.6,0.0
TX-15433,39741.38,6,defense,open,3,0.5,Vendor-18,1,OFF-3972,1.3,0.0
TX-15434,13954.25,24,education,open,4,0.5,Vendor-107,4,OFF-5215,1.0,0.0
TX-15435,21375.19,12,education,open,5,0.5,Vendor-25,0,OFF-7412,0.7,0.0
TX-15436,34005.77,6,health,restricted,3,0.9484958663643294,Vendor-94,1,OFF-7292,12.6,0.0
TX-15437,155083.56,24,defense,open,5,0.5,Vendor-120,0,OFF-4309,2.9,0.0
TX-15438,39365.42,12,health,open,7,0.5,Vendor-174,0,OFF-8915,3.0,0.0
TX-15439,136452.88,6,defense,open,6,0.5,Vendor-33,2,OFF-3720,1.7,0.0
TX-15440,43315.19,6,education,direct,2,0.5,Vendor-184,2,OFF-2175,1.4,0.0
TX-15441,26644.36,12,education,open,4,0.5,Vendor-42,1,OFF-7422,3.5,0.0
TX-15442,124428.34,6,health,open,5,0.5,Vendor-150,1,OFF-7179,3.2,0.0
TX-15443,51514.27,24,health,open,5,0.5,Vendor-75,0,OFF-3542,1.2,0.0
TX-15444,21716.39,12,health,open,1,0.5,Vendor-137,4,OFF-3825,0.3,0.0
TX-15445,52915.8,12,education,open,6,0.5,Vendor-8,1,OFF-5688,0.4,0.0
TX-15446,28736.52,6,education,restricted,8,0.5,Vendor-58,2,OFF-3610,4.4,0.0
TX-15447,7396.58,24,education,open,3,0.5,Vendor-80,1,OFF-6084,0.6,0.0
TX-15448,76786.07,12,infrastructure,open,3,0.5610173811708367,Vendor-75,2,OFF-1318,0.6,0.0
TX-15449,87198.92,12,infrastructure,open,7,0.5,Vendor-63,2,OFF-3049,3.2,0.0
TX-15450,158000.52,24,health,open,6,0.5,Vendor-70,2,OFF-1825,5.6,0.0
TX-15451,50904.92,6,health,direct,4,0.5,Vendor-51,2,OFF-6662,1.8,0.0
TX-15452,29763.0,12,health,restricted,1,0.5,Vendor-87,5,OFF-7193,0.5,1.0
TX-15453,70826.72,12,defense,open,7,0.5,Vendor-142,2,OFF-4713,1.1,0.0
TX-15454,71672.06,12,health,open,2,0.5,Vendor-33,4,OFF-6807,3.7,0.0
TX-15455,134675.7,6,health,open,7,0.5,Vendor-131,1,OFF-7483,2.9,0.0
TX-15456,35041.83,6,education,restricted,2,0.65,Vendor-32,4,OFF-7834,3.6,1.0
TX-15457,31810.03,12,education,open,6,0.5,Vendor-39,1,OFF-7381,1.2,0.0
TX-15458,20487.38,36,infrastructure,open,3,0.5,Vendor-180,2,OFF-1896,7.7,0.0
TX-15459,55824.59,12,education,open,4,0.5,Vendor-51,2,OFF-3537,0.6,0.0
TX-15460,10523.76,6,infrastructure,open,1,0.6327981790295666,Vendor-153,0,OFF-2994,4.8,0.0
TX-15461,67566.66,24,health,open,7,0.9768538757965843,Vendor-0,3,OFF-6007,0.9,0.0
TX-15462,58120.17,12,defense,direct,4,0.5,Vendor-31,1,OFF-6405,0.2,0.0
TX-15463,57991.76,12,health,open,3,0.5,Vendor-140,1,OFF-1320,4.5,0.0
TX-15464,40561.73,12,defense,restricted,4,0.5,Vendor-67,5,OFF-8848,3.5,0.0
TX-15465,123795.04,12,defense,restricted,5,0.5,Vendor-99,1,OFF-7804,2.1,0.0
TX-15466,72954.76,12,education,open,4,0.9749975763247141,Vendor-39,1,OFF-6956,2.4,0.0
TX-15467,22344.56,6,education,open,6,0.5,Vendor-8,6,OFF-6284,2.4,0.0
TX-15468,22666.8,24,infrastructure,restricted,4,0.65,Vendor-96,1,OFF-9913,2.4,1.0
TX-15469,17966.44,6,health,open,4,0.5,Vendor-197,2,OFF-5185,6.3,0.0
TX-15470,56445.26,6,education,open,5,0.5,Vendor-31,2,OFF-3898,3.3,0.0
TX-15471,16315.79,6,defense,direct,3,0.5,Vendor-143,1,OFF-5213,2.9,0.0
TX-15472,86397.47,24,education,open,6,0.5,Vendor-152,3,OFF-8493,0.4,0.0
TX-15473,104650.2,12,defense,open,5,0.5,Vendor-34,1,OFF-3507,1.6,0.0
TX-15474,17975.9,24,education,open,3,0.5,Vendor-141,4,OFF-5731,9.9,0.0
TX-15475,31305.88,12,education,restricted,5,0.5,Vendor-153,2,OFF-1367,11.2,0.0
TX-15476,36801.61,6,health,open,4,0.5,Vendor-127,2,OFF-4636,2.4,0.0
TX-15477,73657.89,12,health,restricted,3,0.5,Vendor-45,0,OFF-8193,10.7,0.0
TX-15478,131593.74,12,education,open,4,0.5,Vendor-84,0,OFF-3883,4.4,0.0
TX-15479,9429.57,12,health,open,5,0.5,Vendor-60,1,OFF-9549,5.3,0.0
TX-15480,28154.3,6,health,restricted,3,0.5,Vendor-52,1,OFF-3022,4.3,0.0
TX-15481,29354.07,24,infrastructure,restricted,2,0.5,Vendor-143,2,OFF-3488,0.5,0.0
TX-15482,11842.67,24,education,open,5,0.5,Vendor-9,1,OFF-1586,1.3,0.0
TX-15483,24634.72,12,health,open,3,0.5,Vendor-75,1,OFF-6552,11.2,0.0
TX-15484,51134.52,24,health,open,3,0.65,Vendor-112,7,OFF-9924,12.5,1.0
TX-15485,29058.23,12,education,open,2,0.5,Vendor-91,3,OFF-3348,2.9,0.0
TX-15486,10554.45,6,infrastructure,open,2,0.9905868784558901,Vendor-70,3,OFF-9954,0.1,0.0
TX-15487,361951.74,12,education,restricted,4,0.5,Vendor-90,4,OFF-5929,3.6,0.0
TX-15488,44933.65,6,education,restricted,3,0.5,Vendor-179,2,OFF-8244,0.9,0.0
TX-15489,39709.88,6,health,restricted,4,0.5,Vendor-107,2,OFF-8277,1.5,0.0
TX-15490,15088.06,6,defense,open,2,0.5,Vendor-108,2,OFF-1014,4.8,0.0
TX-15491,44737.39,36,education,open,2,0.5,Vendor-41,3,OFF-1764,0.3,0.0
TX-15492,31844.79,12,health,open,3,0.5,Vendor-122,1,OFF-4296,2.0,0.0
TX-15493,8015.89,24,health,restricted,4,0.5,Vendor-59,5,OFF-2620,3.9,0.0
TX-15494,15425.78,6,health,open,4,0.5,Vendor-28,1,OFF-5816,7.9,0.0
TX-15495,68592.66,6,infrastructure,open,1,0.5,Vendor-83,5,OFF-1053,1.8,1.0
TX-15496,171993.87,24,education,direct,3,0.5,Vendor-24,0,OFF-6371,0.5,0.0
TX-15497,48714.52,12,health,open,6,0.9200038546847189,Vendor-50,3,OFF-5721,0.3,0.0
TX-15498,87769.26,24,health,open,5,0.5,Vendor-24,1,OFF-3061,10.5,0.0
TX-15499,32061.0,6,health,direct,4,0.5,Vendor-87,4,OFF-1804,6.4,0.0
TX-15500,33886.2,36,health,open,5,0.5,Vendor-123,0,OFF-4666,0.8,0.0
TX-15501,86923.46,12,health,restricted,3,0.5,Vendor-97,3,OFF-5026,7.9,1.0
